,TRTALONE,year
218904,0,2020
218905,360,2020
218906,1440,2020
218907,360,2020
218908,1080,2020
218909,0,2020
218910,30,2020
218911,190,2020
218912,170,2020
218913,983,2020
218914,840,2020
218915,190,2020
218916,487,2020
218917,410,2020
218918,355,2020
218919,840,2020
218920,285,2020
218921,505,2020
218922,690,2020
218923,100,2020
218924,550,2020
218925,960,2020
218926,229,2020
218927,610,2020
218928,20,2020
218929,160,2020
218930,450,2020
218931,980,2020
218932,600,2020
218933,620,2020
218934,360,2020
218935,0,2020
218936,409,2020
218937,765,2020
218938,825,2020
218939,780,2020
218940,230,2020
218941,855,2020
218942,0,2020
218943,325,2020
218944,110,2020
218945,250,2020
218946,23,2020
218947,90,2020
218948,1020,2020
218949,359,2020
218950,210,2020
218951,575,2020
218952,405,2020
218953,403,2020
218954,499,2020
218955,255,2020
218956,230,2020
218957,0,2020
218958,0,2020
218959,960,2020
218960,770,2020
218961,90,2020
218962,800,2020
218963,310,2020
218964,300,2020
218965,250,2020
218966,840,2020
218967,500,2020
218968,225,2020
218969,419,2020
218970,375,2020
218971,145,2020
218972,435,2020
218973,965,2020
218974,770,2020
218975,765,2020
218976,510,2020
218977,267,2020
218978,990,2020
218979,90,2020
218980,0,2020
218981,305,2020
218982,0,2020
218983,555,2020
218984,85,2020
218985,60,2020
218986,1230,2020
218987,480,2020
218988,450,2020
218989,945,2020
218990,750,2020
218991,400,2020
218992,395,2020
218993,870,2020
218994,0,2020
218995,810,2020
218996,780,2020
218997,245,2020
218998,85,2020
218999,870,2020
219000,48,2020
219001,626,2020
219002,427,2020
219003,0,2020
219004,73,2020
219005,465,2020
219006,1125,2020
219007,600,2020
219008,560,2020
219009,65,2020
219010,685,2020
219011,515,2020
219012,15,2020
219013,165,2020
219014,0,2020
219015,45,2020
219016,265,2020
219017,345,2020
219018,185,2020
219019,65,2020
219020,105,2020
219021,600,2020
219022,375,2020
219023,475,2020
219024,275,2020
219025,360,2020
219026,0,2020
219027,230,2020
219028,685,2020
219029,490,2020
219030,615,2020
219031,920,2020
219032,335,2020
219033,95,2020
219034,160,2020
219035,95,2020
219036,80,2020
219037,150,2020
219038,470,2020
219039,810,2020
219040,320,2020
219041,60,2020
219042,450,2020
219043,345,2020
219044,350,2020
219045,0,2020
219046,660,2020
219047,900,2020
219048,900,2020
219049,250,2020
219050,810,2020
219051,454,2020
219052,392,2020
219053,810,2020
219054,0,2020
219055,0,2020
219056,510,2020
219057,755,2020
219058,5,2020
219059,450,2020
219060,558,2020
219061,0,2020
219062,242,2020
219063,0,2020
219064,870,2020
219065,480,2020
219066,829,2020
219067,0,2020
219068,255,2020
219069,480,2020
219070,474,2020
219071,660,2020
219072,210,2020
219073,80,2020
219074,840,2020
219075,720,2020
219076,585,2020
219077,775,2020
219078,220,2020
219079,275,2020
219080,340,2020
219081,300,2020
219082,0,2020
219083,115,2020
219084,0,2020
219085,780,2020
219086,900,2020
219087,580,2020
219088,735,2020
219089,275,2020
219090,340,2020
219091,917,2020
219092,905,2020
219093,240,2020
219094,116,2020
219095,0,2020
219096,505,2020
219097,850,2020
219098,270,2020
219099,65,2020
219100,610,2020
219101,660,2020
219102,125,2020
219103,440,2020
219104,410,2020
219105,405,2020
219106,72,2020
219107,65,2020
219108,837,2020
219109,61,2020
219110,160,2020
219111,0,2020
219112,315,2020
219113,230,2020
219114,157,2020
219115,181,2020
219116,90,2020
219117,700,2020
219118,570,2020
219119,90,2020
219120,135,2020
219121,0,2020
219122,55,2020
219123,0,2020
219124,765,2020
219125,315,2020
219126,0,2020
219127,55,2020
219128,60,2020
219129,75,2020
219130,390,2020
219131,840,2020
219132,835,2020
219133,65,2020
219134,160,2020
219135,1440,2020
219136,1000,2020
219137,915,2020
219138,720,2020
219139,308,2020
219140,0,2020
219141,375,2020
219142,120,2020
219143,181,2020
219144,156,2020
219145,195,2020
219146,400,2020
219147,75,2020
219148,245,2020
219149,135,2020
219150,930,2020
219151,360,2020
219152,40,2020
219153,475,2020
219154,515,2020
219155,215,2020
219156,360,2020
219157,355,2020
219158,80,2020
219159,225,2020
219160,75,2020
219161,653,2020
219162,593,2020
219163,203,2020
219164,555,2020
219165,180,2020
219166,35,2020
219167,240,2020
219168,975,2020
219169,820,2020
219170,273,2020
219171,721,2020
219172,360,2020
219173,505,2020
219174,720,2020
219175,210,2020
219176,220,2020
219177,810,2020
219178,432,2020
219179,135,2020
219180,130,2020
219181,439,2020
219182,660,2020
219183,550,2020
219184,815,2020
219185,75,2020
219186,243,2020
219187,550,2020
219188,0,2020
219189,106,2020
219190,540,2020
219191,165,2020
219192,137,2020
219193,885,2020
219194,360,2020
219195,240,2020
219196,120,2020
219197,305,2020
219198,344,2020
219199,240,2020
219200,30,2020
219201,90,2020
219202,420,2020
219203,650,2020
219204,115,2020
219205,383,2020
219206,95,2020
219207,85,2020
219208,320,2020
219209,60,2020
219210,690,2020
219211,150,2020
219212,100,2020
219213,540,2020
219214,180,2020
219215,755,2020
219216,0,2020
219217,729,2020
219218,210,2020
219219,470,2020
219220,300,2020
219221,885,2020
219222,45,2020
219223,90,2020
219224,465,2020
219225,560,2020
219226,910,2020
219227,620,2020
219228,35,2020
219229,0,2020
219230,135,2020
219231,90,2020
219232,0,2020
219233,930,2020
219234,120,2020
219235,550,2020
219236,255,2020
219237,660,2020
219238,960,2020
219239,860,2020
219240,173,2020
219241,690,2020
219242,355,2020
219243,165,2020
219244,0,2020
219245,925,2020
219246,360,2020
219247,216,2020
219248,20,2020
219249,570,2020
219250,0,2020
219251,60,2020
219252,570,2020
219253,615,2020
219254,165,2020
219255,100,2020
219256,178,2020
219257,76,2020
219258,455,2020
219259,967,2020
219260,15,2020
219261,470,2020
219262,1036,2020
219263,1,2020
219264,825,2020
219265,300,2020
219266,775,2020
219267,215,2020
219268,780,2020
219269,345,2020
219270,990,2020
219271,785,2020
219272,125,2020
219273,236,2020
219274,240,2020
219275,180,2020
219276,360,2020
219277,0,2020
219278,30,2020
219279,1290,2020
219280,655,2020
219281,95,2020
219282,200,2020
219283,15,2020
219284,510,2020
219285,205,2020
219286,160,2020
219287,155,2020
219288,750,2020
219289,270,2020
219290,695,2020
219291,145,2020
219292,83,2020
219293,210,2020
219294,820,2020
219295,173,2020
219296,237,2020
219297,1050,2020
219298,557,2020
219299,315,2020
219300,750,2020
219301,715,2020
219302,0,2020
219303,0,2020
219304,705,2020
219305,330,2020
219306,50,2020
219307,155,2020
219308,74,2020
219309,12,2020
219310,805,2020
219311,310,2020
219312,30,2020
219313,335,2020
219314,840,2020
219315,120,2020
219316,0,2020
219317,210,2020
219318,840,2020
219319,505,2020
219320,139,2020
219321,245,2020
219322,300,2020
219323,642,2020
219324,930,2020
219325,960,2020
219326,615,2020
219327,0,2020
219328,540,2020
219329,375,2020
219330,600,2020
219331,490,2020
219332,645,2020
219333,220,2020
219334,798,2020
219335,830,2020
219336,165,2020
219337,0,2020
219338,132,2020
219339,490,2020
219340,595,2020
219341,465,2020
219342,960,2020
219343,500,2020
219344,690,2020
219345,65,2020
219346,720,2020
219347,270,2020
219348,900,2020
219349,190,2020
219350,615,2020
219351,1020,2020
219352,859,2020
219353,390,2020
219354,711,2020
219355,400,2020
219356,0,2020
219357,930,2020
219358,325,2020
219359,675,2020
219360,210,2020
219361,180,2020
219362,60,2020
219363,0,2020
219364,0,2020
219365,600,2020
219366,30,2020
219367,960,2020
219368,450,2021
219369,330,2021
219370,130,2021
219371,445,2021
219372,425,2021
219373,525,2021
219374,660,2021
219375,180,2021
219376,325,2021
219377,415,2021
219378,780,2021
219379,645,2021
219380,600,2021
219381,120,2021
219382,835,2021
219383,223,2021
219384,440,2021
219385,342,2021
219386,380,2021
219387,70,2021
219388,125,2021
219389,491,2021
219390,586,2021
219391,365,2021
219392,50,2021
219393,420,2021
219394,540,2021
219395,150,2021
219396,391,2021
219397,248,2021
219398,745,2021
219399,780,2021
219400,492,2021
219401,750,2021
219402,620,2021
219403,185,2021
219404,220,2021
219405,965,2021
219406,930,2021
219407,610,2021
219408,90,2021
219409,610,2021
219410,665,2021
219411,30,2021
219412,135,2021
219413,1022,2021
219414,915,2021
219415,360,2021
219416,342,2021
219417,600,2021
219418,780,2021
219419,50,2021
219420,741,2021
219421,0,2021
219422,50,2021
219423,575,2021
219424,355,2021
219425,515,2021
219426,20,2021
219427,450,2021
219428,210,2021
219429,615,2021
219430,0,2021
219431,840,2021
219432,115,2021
219433,1010,2021
219434,855,2021
219435,115,2021
219436,565,2021
219437,105,2021
219438,780,2021
219439,30,2021
219440,142,2021
219441,779,2021
219442,685,2021
219443,285,2021
219444,0,2021
219445,125,2021
219446,45,2021
219447,590,2021
219448,215,2021
219449,305,2021
219450,175,2021
219451,570,2021
219452,700,2021
219453,885,2021
219454,480,2021
219455,2,2021
219456,132,2021
219457,105,2021
219458,310,2021
219459,964,2021
219460,635,2021
219461,840,2021
219462,728,2021
219463,903,2021
219464,75,2021
219465,725,2021
219466,388,2021
219467,360,2021
219468,60,2021
219469,213,2021
219470,20,2021
219471,60,2021
219472,620,2021
219473,181,2021
219474,150,2021
219475,1040,2021
219476,120,2021
219477,840,2021
219478,930,2021
219479,372,2021
219480,95,2021
219481,685,2021
219482,623,2021
219483,0,2021
219484,530,2021
219485,915,2021
219486,454,2021
219487,1,2021
219488,427,2021
219489,170,2021
219490,180,2021
219491,150,2021
219492,0,2021
219493,285,2021
219494,780,2021
219495,445,2021
219496,940,2021
219497,28,2021
219498,0,2021
219499,80,2021
219500,540,2021
219501,1050,2021
219502,370,2021
219503,0,2021
219504,500,2021
219505,755,2021
219506,960,2021
219507,515,2021
219508,720,2021
219509,0,2021
219510,420,2021
219511,470,2021
219512,0,2021
219513,206,2021
219514,360,2021
219515,60,2021
219516,405,2021
219517,270,2021
219518,780,2021
219519,180,2021
219520,445,2021
219521,352,2021
219522,121,2021
219523,340,2021
219524,350,2021
219525,30,2021
219526,45,2021
219527,175,2021
219528,870,2021
219529,164,2021
219530,535,2021
219531,80,2021
219532,200,2021
219533,840,2021
219534,9,2021
219535,300,2021
219536,3,2021
219537,181,2021
219538,385,2021
219539,15,2021
219540,780,2021
219541,360,2021
219542,340,2021
219543,189,2021
219544,900,2021
219545,0,2021
219546,350,2021
219547,80,2021
219548,45,2021
219549,0,2021
219550,545,2021
219551,120,2021
219552,158,2021
219553,150,2021
219554,317,2021
219555,377,2021
219556,105,2021
219557,30,2021
219558,60,2021
219559,600,2021
219560,360,2021
219561,170,2021
219562,295,2021
219563,655,2021
219564,292,2021
219565,945,2021
219566,103,2021
219567,180,2021
219568,150,2021
219569,50,2021
219570,305,2021
219571,60,2021
219572,450,2021
219573,525,2021
219574,445,2021
219575,312,2021
219576,230,2021
219577,10,2021
219578,392,2021
219579,0,2021
219580,235,2021
219581,229,2021
219582,345,2021
219583,20,2021
219584,495,2021
219585,462,2021
219586,360,2021
219587,205,2021
219588,660,2021
219589,310,2021
219590,450,2021
219591,135,2021
219592,780,2021
219593,235,2021
219594,60,2021
219595,340,2021
219596,120,2021
219597,20,2021
219598,160,2021
219599,90,2021
219600,120,2021
219601,0,2021
219602,500,2021
219603,95,2021
219604,315,2021
219605,255,2021
219606,46,2021
219607,0,2021
219608,155,2021
219609,280,2021
219610,491,2021
219611,610,2021
219612,75,2021
219613,120,2021
219614,18,2021
219615,0,2021
219616,280,2021
219617,287,2021
219618,780,2021
219619,240,2021
219620,10,2021
219621,581,2021
219622,80,2021
219623,350,2021
219624,900,2021
219625,60,2021
219626,486,2021
219627,190,2021
219628,300,2021
219629,38,2021
219630,330,2021
219631,205,2021
219632,415,2021
219633,350,2021
219634,280,2021
219635,560,2021
219636,110,2021
219637,103,2021
219638,330,2021
219639,52,2021
219640,15,2021
219641,316,2021
219642,755,2021
219643,30,2021
219644,455,2021
219645,0,2021
219646,430,2021
219647,0,2021
219648,810,2021
219649,105,2021
219650,810,2021
219651,220,2021
219652,270,2021
219653,550,2021
219654,240,2021
219655,450,2021
219656,815,2021
219657,920,2021
219658,900,2021
219659,410,2021
219660,65,2021
219661,647,2021
219662,765,2021
219663,10,2021
219664,975,2021
219665,90,2021
219666,200,2021
219667,220,2021
219668,0,2021
219669,85,2021
219670,200,2021
219671,570,2021
219672,815,2021
219673,72,2021
219674,60,2021
219675,690,2021
219676,225,2021
219677,455,2021
219678,25,2021
219679,15,2021
219680,371,2021
219681,5,2021
219682,390,2021
219683,440,2021
219684,394,2021
219685,20,2021
219686,126,2021
219687,870,2021
219688,435,2021
219689,96,2021
219690,124,2021
219691,510,2021
219692,0,2021
219693,785,2021
219694,670,2021
219695,705,2021
219696,35,2021
219697,310,2021
219698,245,2021
219699,100,2021
219700,180,2021
219701,215,2021
219702,368,2021
219703,750,2021
219704,549,2021
219705,335,2021
219706,400,2021
219707,320,2021
219708,325,2021
219709,276,2021
219710,480,2021
219711,585,2021
219712,600,2021
219713,175,2021
219714,410,2021
219715,330,2021
219716,0,2021
219717,410,2021
219718,331,2021
219719,510,2021
219720,20,2021
219721,570,2021
219722,180,2021
219723,550,2021
219724,0,2021
219725,101,2021
219726,150,2021
219727,615,2021
219728,625,2021
219729,840,2021
219730,300,2021
219731,210,2021
219732,500,2021
219733,240,2021
219734,400,2021
219735,480,2021
219736,303,2021
219737,530,2021
219738,106,2021
219739,360,2021
219740,450,2021
219741,115,2021
219742,375,2021
219743,270,2021
219744,390,2021
219745,435,2021
219746,0,2021
219747,120,2021
219748,30,2021
219749,340,2021
219750,440,2021
219751,90,2021
219752,180,2021
219753,861,2021
219754,830,2021
219755,900,2021
219756,165,2021
219757,195,2021
219758,416,2021
219759,180,2021
219760,870,2021
219761,405,2021
219762,690,2021
219763,175,2021
219764,55,2021
219765,375,2021
219766,55,2021
219767,300,2021
219768,165,2021
219769,75,2021
219770,780,2021
219771,570,2021
219772,220,2021
219773,300,2021
219774,900,2021
219775,155,2021
219776,870,2021
219777,475,2021
219778,365,2021
219779,460,2021
219780,480,2021
219781,675,2021
219782,95,2021
219783,195,2021
219784,265,2021
219785,15,2021
219786,180,2021
219787,30,2021
219788,810,2021
219789,295,2021
219790,260,2021
219791,251,2021
219792,780,2021
219793,0,2021
219794,90,2021
219795,510,2021
219796,430,2021
219797,360,2021
219798,200,2021
219799,636,2021
219800,380,2021
219801,310,2021
219802,0,2021
219803,285,2021
219804,625,2021
219805,180,2021
219806,180,2021
219807,360,2021
219808,510,2021
219809,170,2021
219810,780,2021
219811,20,2021
219812,545,2021
219813,224,2021
219814,750,2021
219815,245,2021
219816,265,2021
219817,840,2021
219818,120,2021
219819,805,2021
219820,765,2021
219821,30,2021
219822,1170,2021
219823,270,2021
219824,580,2021
219825,415,2021
219826,695,2021
219827,210,2021
219828,390,2021
219829,345,2021
219830,250,2021
219831,75,2021
219832,155,2021
219833,750,2021
219834,410,2021
219835,190,2021
219836,1020,2021
219837,255,2021
219838,795,2021
219839,805,2021
219840,610,2021
219841,915,2021
219842,707,2021
219843,160,2021
219844,175,2021
219845,0,2021
219846,300,2021
219847,235,2021
219848,600,2021
219849,347,2021
219850,434,2021
219851,190,2021
219852,362,2021
219853,714,2021
219854,140,2021
219855,1020,2021
219856,65,2021
219857,169,2021
219858,600,2021
219859,490,2021
219860,15,2021
219861,330,2021
219862,145,2021
219863,405,2021
219864,0,2021
219865,120,2021
219866,750,2021
219867,110,2021
219868,363,2021
219869,75,2021
219870,0,2021
219871,205,2021
219872,0,2021
219873,320,2021
219874,0,2021
219875,640,2021
219876,840,2021
219877,205,2021
219878,30,2021
219879,20,2021
219880,137,2021
219881,210,2021
219882,60,2021
219883,40,2021
219884,70,2021
219885,651,2021
219886,185,2021
219887,11,2021
219888,120,2021
219889,558,2021
219890,750,2021
219891,125,2021
219892,690,2021
219893,14,2021
219894,651,2021
219895,660,2021
219896,390,2021
219897,810,2021
219898,0,2021
219899,200,2021
219900,0,2021
219901,345,2021
219902,10,2021
219903,118,2021
219904,15,2021
219905,362,2021
219906,330,2021
219907,336,2021
219908,206,2021
219909,0,2021
219910,0,2021
219911,55,2021
219912,610,2021
219913,990,2021
219914,810,2021
219915,49,2021
219916,718,2021
219917,0,2021
219918,960,2021
219919,370,2021
219920,145,2021
219921,575,2021
219922,210,2021
219923,450,2021
219924,375,2021
219925,30,2021
219926,255,2021
219927,645,2021
219928,155,2021
219929,35,2021
219930,0,2021
219931,900,2021
219932,300,2021
219933,0,2021
219934,180,2021
219935,75,2021
219936,1169,2021
219937,720,2021
219938,640,2021
219939,780,2021
219940,0,2021
219941,140,2021
219942,275,2021
219943,0,2021
219944,540,2021
219945,95,2021
219946,415,2021
219947,230,2021
219948,780,2021
219949,900,2021
219950,345,2021
219951,790,2021
219952,95,2021
219953,150,2021
219954,170,2021
219955,295,2021
219956,700,2021
219957,385,2021
219958,395,2021
219959,260,2021
219960,1010,2021
219961,225,2021
219962,205,2021
219963,315,2021
219964,195,2021
219965,150,2021
219966,825,2021
219967,900,2021
219968,840,2021
219969,860,2021
219970,180,2021
219971,535,2021
219972,285,2021
219973,830,2021
219974,660,2021
219975,644,2021
219976,750,2021
219977,290,2021
219978,383,2021
219979,415,2021
219980,448,2021
219981,720,2021
219982,0,2021
219983,525,2021
219984,132,2021
219985,657,2021
219986,460,2021
219987,70,2021
219988,130,2021
219989,175,2021
219990,120,2021
219991,480,2021
219992,160,2021
219993,950,2021
219994,755,2021
219995,105,2021
219996,702,2021
219997,1420,2021
219998,650,2021
219999,137,2021
220000,135,2021
220001,60,2021
220002,80,2021
220003,0,2021
220004,145,2021
220005,310,2021
220006,320,2021
220007,285,2021
220008,124,2021
220009,130,2021
220010,75,2021
220011,420,2021
220012,262,2021
220013,255,2021
220014,450,2021
220015,930,2021
220016,30,2021
220017,292,2021
220018,350,2021
220019,0,2021
220020,350,2021
220021,120,2021
220022,335,2021
220023,758,2021
220024,120,2021
220025,323,2021
220026,520,2021
220027,750,2021
220028,155,2021
220029,210,2021
220030,80,2021
220031,35,2021
220032,910,2021
220033,195,2021
220034,410,2021
220035,330,2021
220036,520,2021
220037,135,2021
220038,885,2021
220039,664,2021
220040,690,2021
220041,870,2021
220042,110,2021
220043,405,2021
220044,855,2021
220045,695,2021
220046,371,2021
220047,20,2021
220048,1080,2021
220049,308,2021
220050,530,2021
220051,0,2021
220052,65,2021
220053,340,2021
220054,490,2021
220055,430,2021
220056,620,2021
220057,435,2021
220058,371,2021
220059,210,2021
220060,670,2021
220061,660,2021
220062,120,2021
220063,750,2021
220064,685,2021
220065,790,2021
220066,705,2021
220067,465,2021
220068,75,2021
220069,515,2021
220070,250,2021
220071,520,2021
220072,120,2021
220073,235,2021
220074,530,2021
220075,660,2021
220076,90,2021
220077,0,2021
220078,462,2021
220079,240,2021
220080,60,2021
220081,210,2021
220082,795,2021
220083,425,2021
220084,825,2021
220085,630,2021
220086,327,2021
220087,276,2021
220088,290,2021
220089,385,2021
220090,590,2021
220091,515,2021
220092,240,2021
220093,212,2021
220094,435,2021
220095,565,2021
220096,140,2021
220097,325,2021
220098,660,2021
220099,375,2021
220100,478,2021
220101,235,2021
220102,440,2021
220103,55,2021
220104,630,2021
220105,60,2021
220106,140,2021
220107,78,2021
220108,10,2021
220109,120,2021
220110,600,2021
220111,15,2021
220112,285,2021
220113,0,2021
220114,750,2021
220115,302,2021
220116,780,2021
220117,30,2021
220118,105,2021
220119,175,2021
220120,44,2021
220121,400,2021
220122,90,2021
220123,395,2021
220124,195,2021
220125,0,2021
220126,260,2021
220127,410,2021
220128,45,2021
220129,175,2021
220130,650,2021
220131,153,2021
220132,280,2021
220133,100,2021
220134,456,2021
220135,465,2021
220136,840,2021
220137,300,2021
220138,165,2021
220139,315,2021
220140,190,2021
220141,743,2021
220142,350,2021
220143,420,2021
220144,500,2021
220145,330,2021
220146,0,2021
220147,362,2021
220148,135,2021
220149,295,2021
220150,900,2021
220151,20,2021
220152,110,2021
220153,485,2021
220154,965,2021
220155,180,2021
220156,295,2021
220157,570,2021
220158,120,2021
220159,100,2021
220160,0,2021
220161,420,2021
220162,690,2021
220163,270,2021
220164,45,2021
220165,403,2021
220166,435,2021
220167,450,2021
220168,645,2021
220169,267,2021
220170,0,2021
220171,510,2021
220172,760,2021
220173,650,2021
220174,220,2021
220175,258,2021
220176,295,2021
220177,160,2021
220178,302,2021
220179,150,2021
220180,810,2021
220181,375,2021
220182,240,2021
220183,365,2021
220184,500,2021
220185,990,2021
220186,870,2021
220187,132,2021
220188,460,2021
220189,660,2021
220190,40,2021
220191,90,2021
220192,210,2021
220193,435,2021
220194,735,2021
220195,850,2021
220196,10,2021
220197,770,2021
220198,270,2021
220199,278,2021
220200,535,2021
220201,0,2021
220202,415,2021
220203,0,2021
220204,1040,2021
220205,20,2021
220206,105,2021
220207,375,2021
220208,785,2021
220209,205,2021
220210,165,2021
220211,340,2021
220212,125,2021
220213,480,2021
220214,400,2021
220215,342,2021
220216,855,2021
220217,300,2021
220218,810,2021
220219,175,2021
220220,120,2021
220221,135,2021
220222,785,2021
220223,207,2021
220224,720,2021
220225,690,2021
220226,730,2021
220227,252,2021
220228,150,2021
220229,108,2021
220230,870,2021
220231,10,2021
220232,180,2021
220233,940,2021
220234,127,2021
220235,255,2021
220236,97,2021
220237,160,2021
220238,0,2021
220239,335,2021
220240,170,2021
220241,55,2021
220242,840,2021
220243,595,2021
220244,70,2021
220245,180,2021
220246,855,2021
220247,1080,2021
220248,120,2021
220249,255,2021
220250,575,2021
220251,780,2021
220252,285,2021
220253,105,2021
220254,690,2021
220255,520,2021
220256,40,2021
220257,255,2021
220258,65,2021
220259,0,2021
220260,330,2021
220261,580,2021
220262,15,2021
220263,185,2021
220264,260,2021
220265,0,2021
220266,0,2021
220267,0,2021
220268,120,2021
220269,641,2021
220270,360,2021
220271,306,2021
220272,115,2021
220273,265,2021
220274,30,2021
220275,95,2021
220276,466,2021
220277,295,2021
220278,0,2021
220279,595,2021
220280,789,2021
220281,95,2021
220282,660,2021
220283,450,2021
220284,530,2021
220285,210,2021
220286,1255,2021
220287,563,2021
220288,0,2021
220289,235,2021
220290,60,2021
220291,740,2021
220292,564,2021
220293,465,2021
220294,84,2021
220295,870,2021
220296,910,2021
220297,570,2021
220298,325,2021
220299,630,2021
220300,0,2021
220301,490,2021
220302,550,2021
220303,40,2021
220304,3,2021
220305,196,2021
220306,0,2021
220307,735,2021
220308,980,2021
220309,191,2021
220310,90,2021
220311,90,2021
220312,256,2021
220313,375,2021
220314,630,2021
220315,390,2021
220316,620,2021
220317,119,2021
220318,418,2021
220319,465,2021
220320,0,2021
220321,0,2021
220322,525,2021
220323,630,2021
220324,170,2021
220325,5,2021
220326,275,2021
220327,0,2021
220328,840,2021
220329,30,2021
220330,240,2021
220331,85,2021
220332,0,2021
220333,590,2021
220334,72,2021
220335,330,2021
220336,638,2021
220337,240,2021
220338,330,2021
220339,344,2021
220340,85,2021
220341,285,2021
220342,750,2021
220343,266,2021
220344,625,2021
220345,540,2021
220346,0,2021
220347,290,2021
220348,346,2021
220349,270,2021
220350,95,2021
220351,125,2021
220352,83,2021
220353,300,2021
220354,320,2021
220355,590,2021
220356,182,2021
220357,110,2021
220358,790,2021
220359,760,2021
220360,30,2021
220361,545,2021
220362,240,2021
220363,140,2021
220364,60,2021
220365,500,2021
220366,920,2021
220367,540,2021
220368,870,2021
220369,75,2021
220370,60,2021
220371,20,2021
220372,310,2021
220373,420,2021
220374,145,2021
220375,280,2021
220376,1047,2021
220377,580,2021
220378,60,2021
220379,170,2021
220380,0,2021
220381,165,2021
220382,60,2021
220383,410,2021
220384,410,2021
220385,345,2021
220386,840,2021
220387,370,2021
220388,220,2021
220389,46,2021
220390,10,2021
220391,240,2021
220392,750,2021
220393,407,2021
220394,345,2021
220395,180,2021
220396,554,2021
220397,100,2021
220398,870,2021
220399,570,2021
220400,270,2021
220401,110,2021
220402,435,2021
220403,735,2021
220404,780,2021
220405,280,2021
220406,700,2021
220407,365,2021
220408,30,2021
220409,250,2021
220410,915,2021
220411,205,2021
220412,283,2021
220413,10,2021
220414,870,2021
220415,30,2021
220416,385,2021
220417,60,2021
220418,257,2021
220419,825,2021
220420,0,2021
220421,415,2021
220422,30,2021
220423,115,2021
220424,156,2021
220425,192,2021
220426,20,2021
220427,490,2021
220428,690,2021
220429,925,2021
220430,795,2021
220431,855,2021
220432,636,2021
220433,600,2021
220434,765,2021
220435,595,2021
220436,120,2021
220437,60,2021
220438,81,2021
220439,0,2021
220440,151,2021
220441,120,2021
220442,30,2021
220443,70,2021
220444,30,2021
220445,360,2021
220446,650,2021
220447,27,2021
220448,193,2021
220449,90,2021
220450,780,2021
220451,810,2021
220452,120,2021
220453,619,2021
220454,110,2021
220455,250,2021
220456,295,2021
220457,350,2021
220458,50,2021
220459,700,2021
220460,75,2021
220461,30,2021
220462,565,2021
220463,300,2021
220464,530,2021
220465,0,2021
220466,390,2021
220467,420,2021
220468,0,2021
220469,181,2021
220470,688,2021
220471,0,2021
220472,0,2021
220473,95,2021
220474,130,2021
220475,570,2021
220476,195,2021
220477,525,2021
220478,225,2021
220479,200,2021
220480,960,2021
220481,315,2021
220482,375,2021
220483,110,2021
220484,865,2021
220485,0,2021
220486,440,2021
220487,202,2021
220488,385,2021
220489,860,2021
220490,0,2021
220491,840,2021
220492,295,2021
220493,1109,2021
220494,510,2021
220495,225,2021
220496,20,2021
220497,425,2021
220498,570,2021
220499,890,2021
220500,722,2021
220501,630,2021
220502,105,2021
220503,765,2021
220504,240,2021
220505,190,2021
220506,380,2021
220507,330,2021
220508,65,2021
220509,927,2021
220510,175,2021
220511,150,2021
220512,868,2021
220513,795,2021
220514,405,2021
220515,330,2021
220516,600,2021
220517,375,2021
220518,160,2021
220519,170,2021
220520,335,2021
220521,585,2021
220522,600,2021
220523,555,2021
220524,350,2021
220525,290,2021
220526,460,2021
220527,670,2021
220528,14,2021
220529,235,2021
220530,130,2021
220531,75,2021
220532,0,2021
220533,75,2021
220534,195,2021
220535,735,2021
220536,265,2021
220537,695,2021
220538,0,2021
220539,588,2021
220540,115,2021
220541,190,2021
220542,645,2021
220543,873,2021
220544,855,2021
220545,525,2021
220546,240,2021
220547,320,2021
220548,391,2021
220549,34,2021
220550,40,2021
220551,865,2021
220552,810,2021
220553,425,2021
220554,0,2021
220555,690,2021
220556,177,2021
220557,270,2021
220558,382,2021
220559,650,2021
220560,460,2021
220561,748,2021
220562,600,2021
220563,710,2021
220564,40,2021
220565,110,2021
220566,315,2021
220567,60,2021
220568,225,2021
220569,480,2021
220570,218,2021
220571,150,2021
220572,261,2021
220573,306,2021
220574,635,2021
220575,630,2021
220576,75,2021
220577,610,2021
220578,75,2021
220579,455,2021
220580,695,2021
220581,66,2021
220582,110,2021
220583,0,2021
220584,0,2021
220585,20,2021
220586,233,2021
220587,30,2021
220588,780,2021
220589,680,2021
220590,545,2021
220591,30,2021
220592,255,2021
220593,510,2021
220594,56,2021
220595,80,2021
220596,610,2021
220597,192,2021
220598,250,2021
220599,15,2021
220600,630,2021
220601,240,2021
220602,60,2021
220603,310,2021
220604,30,2021
220605,0,2021
220606,165,2021
220607,0,2021
220608,0,2021
220609,410,2021
220610,220,2021
220611,190,2021
220612,240,2021
220613,510,2021
220614,330,2021
220615,40,2021
220616,920,2021
220617,630,2021
220618,0,2021
220619,0,2021
220620,520,2021
220621,525,2021
220622,17,2021
220623,300,2021
220624,164,2021
220625,0,2021
220626,940,2021
220627,0,2021
220628,700,2021
220629,1020,2021
220630,60,2021
220631,195,2021
220632,120,2021
220633,150,2021
220634,465,2021
220635,25,2021
220636,75,2021
220637,325,2021
220638,325,2021
220639,105,2021
220640,267,2021
220641,345,2021
220642,0,2021
220643,115,2021
220644,65,2021
220645,360,2021
220646,10,2021
220647,480,2021
220648,925,2021
